SetPoint: 2  Speed: 0  Error: 0  Integral Component: 0  Control Voltage: 0
SetPoint: 2  Speed: 39  Error: -37  Integral Component: -340.798  Control Voltage: -5
SetPoint: 2  Speed: 0  Error: 2  Integral Component: -340.67  Control Voltage: 4
SetPoint: 2  Speed: 0  Error: 2  Integral Component: -340.543  Control Voltage: 4
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -341.617  Control Voltage: -5
SetPoint: 2  Speed: 251  Error: -249  Integral Component: -357.706  Control Voltage: -5
SetPoint: 2  Speed: 177  Error: -175  Integral Component: -368.908  Control Voltage: -5
SetPoint: 2  Speed: 0  Error: 2  Integral Component: -368.781  Control Voltage: 4
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -367.434  Control Voltage: 5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -369.777  Control Voltage: -5
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -370.882  Control Voltage: -5
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -369.523  Control Voltage: 5
SetPoint: 2  Speed: -58  Error: 60  Integral Component: -365.62  Control Voltage: 5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -367.922  Control Voltage: -5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -370.263  Control Voltage: -5
SetPoint: 2  Speed: 0  Error: 2  Integral Component: -370.133  Control Voltage: 4
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -368.794  Control Voltage: 5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -371.11  Control Voltage: -5
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -372.226  Control Voltage: -5
SetPoint: 2  Speed: -39  Error: 41  Integral Component: -369.557  Control Voltage: 5
SetPoint: 2  Speed: -39  Error: 41  Integral Component: -366.917  Control Voltage: 5
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -368.006  Control Voltage: -5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -370.336  Control Voltage: -5
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -368.984  Control Voltage: 5
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -367.632  Control Voltage: 5
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -368.726  Control Voltage: -5
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -369.833  Control Voltage: -5
SetPoint: 2  Speed: -38  Error: 40  Integral Component: -367.23  Control Voltage: 5
SetPoint: 2  Speed: -38  Error: 40  Integral Component: -364.648  Control Voltage: 5
SetPoint: 2  Speed: 39  Error: -37  Integral Component: -367.036  Control Voltage: -5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -369.37  Control Voltage: -5
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -367.993  Control Voltage: 5
SetPoint: 2  Speed: 0  Error: 2  Integral Component: -367.864  Control Voltage: 4
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -368.963  Control Voltage: -5
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -370.063  Control Voltage: -5
SetPoint: 2  Speed: -38  Error: 40  Integral Component: -367.5  Control Voltage: 5
SetPoint: 2  Speed: -39  Error: 41  Integral Component: -364.86  Control Voltage: 5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -367.178  Control Voltage: -5
SetPoint: 2  Speed: 39  Error: -37  Integral Component: -369.604  Control Voltage: -5
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -368.245  Control Voltage: 5
SetPoint: 2  Speed: 0  Error: 2  Integral Component: -368.116  Control Voltage: 4
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -369.211  Control Voltage: -5
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -370.324  Control Voltage: -5
SetPoint: 2  Speed: -38  Error: 40  Integral Component: -367.774  Control Voltage: 5
SetPoint: 2  Speed: -58  Error: 60  Integral Component: -363.761  Control Voltage: 5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -366.079  Control Voltage: -5
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -367.172  Control Voltage: -5
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -365.796  Control Voltage: 5
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -364.429  Control Voltage: 5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -366.777  Control Voltage: -5
SetPoint: 2  Speed: 39  Error: -37  Integral Component: -369.155  Control Voltage: -5
SetPoint: 2  Speed: -38  Error: 40  Integral Component: -366.59  Control Voltage: 5
SetPoint: 2  Speed: -39  Error: 41  Integral Component: -363.95  Control Voltage: 5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -366.253  Control Voltage: -5
SetPoint: 2  Speed: 0  Error: 2  Integral Component: -366.121  Control Voltage: 4
SetPoint: 2  Speed: 0  Error: 2  Integral Component: -365.992  Control Voltage: 4
SetPoint: 2  Speed: 0  Error: 2  Integral Component: -365.862  Control Voltage: 4
SetPoint: 2  Speed: 393  Error: -391  Integral Component: -391.533  Control Voltage: -5
SetPoint: 2  Speed: 682  Error: -680  Integral Component: -434.884  Control Voltage: -5
SetPoint: 2  Speed: 484  Error: -482  Integral Component: -466.269  Control Voltage: -5
SetPoint: 2  Speed: 213  Error: -211  Integral Component: -479.866  Control Voltage: -5
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -478.505  Control Voltage: 5
SetPoint: 2  Speed: -58  Error: 60  Integral Component: -474.65  Control Voltage: 5
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -475.753  Control Voltage: -5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -478.083  Control Voltage: -5
SetPoint: 2  Speed: -57  Error: 59  Integral Component: -474.221  Control Voltage: 5
SetPoint: 2  Speed: -39  Error: 41  Integral Component: -471.561  Control Voltage: 5
SetPoint: 2  Speed: 58  Error: -56  Integral Component: -475.121  Control Voltage: -5
SetPoint: 2  Speed: 39  Error: -37  Integral Component: -477.501  Control Voltage: -5
SetPoint: 2  Speed: -38  Error: 40  Integral Component: -474.944  Control Voltage: 5
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -473.589  Control Voltage: 5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -475.881  Control Voltage: -5
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -476.981  Control Voltage: -5
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -475.634  Control Voltage: 5
SetPoint: 2  Speed: -39  Error: 41  Integral Component: -472.942  Control Voltage: 5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -475.231  Control Voltage: -5
SetPoint: 2  Speed: 76  Error: -74  Integral Component: -480.081  Control Voltage: -5
SetPoint: 2  Speed: -58  Error: 60  Integral Component: -476.2  Control Voltage: 5
SetPoint: 2  Speed: -57  Error: 59  Integral Component: -472.391  Control Voltage: 5
SetPoint: 2  Speed: 38  Error: -36  Integral Component: -474.715  Control Voltage: -5
SetPoint: 2  Speed: 19  Error: -17  Integral Component: -475.826  Control Voltage: -5
SetPoint: 2  Speed: -78  Error: 80  Integral Component: -470.513  Control Voltage: 5
SetPoint: 2  Speed: -38  Error: 40  Integral Component: -467.935  Control Voltage: 5
SetPoint: 2  Speed: 57  Error: -55  Integral Component: -471.48  Control Voltage: -5
SetPoint: 2  Speed: 58  Error: -56  Integral Component: -475.346  Control Voltage: -5
SetPoint: 2  Speed: -39  Error: 41  Integral Component: -472.667  Control Voltage: 5
SetPoint: 2  Speed: -19  Error: 21  Integral Component: -471.317  Control Voltage: 5
SetPoint: 2  Speed: 0  Error: 2  Integral Component: -471.186  Control Voltage: 4
SetPoint: 2  Speed: 115  Error: -113  Integral Component: -478.544  Control Voltage: -5
SetPoint: 2  Speed: 309  Error: -307  Integral Component: -498.382  Control Voltage: -5
